-1.625858306884765625e+01,1.197403526306152344e+01,-1.071717858314514160e+00,3.649638366699218750e+01,-3.643490600585937500e+01,-9.061813799338125364e-12,9.007094383239746094e+00,1.327515614796270782e-11,-7.805037540754844461e-13
1.377011489868164062e+01,-9.014540672302246094e+00,4.165085256099700928e-01,-3.519041824340820312e+01,-3.583590698242187500e+01,-1.761929577931420354e-12,-8.926362991333007812e+00,-2.169995780287869991e-11,5.146061701766235785e-11
1.739859008789062500e+01,-1.368596744537353516e+01,1.428111344575881958e-01,-8.641859054565429688e+00,-2.781212425231933594e+01,-6.723304638717175763e-13,-5.167749881744384766e+00,-1.880152977751237131e-11,4.581159757099939611e-11
-2.766367530822753906e+01,2.464230155944824219e+01,-1.194421529769897461e+00,-2.605111122131347656e+01,-4.948207473754882812e+01,-4.925604629030244652e-12,3.806800079345703125e+01,-1.251724635401019192e-12,-1.034749282785574209e-11
-1.073063564300537109e+01,1.242191982269287109e+01,-1.662100195884704590e+00,-2.418615531921386719e+01,-1.577985858917236328e+01,-1.917526684311332552e-12,1.056035137176513672e+01,-2.043125434461612322e-12,-6.329997723902858198e-12
1.539230632781982422e+01,-1.208666801452636719e+01,4.011395573616027832e-01,-3.176594352722167969e+01,-3.575984191894531250e+01,-1.784041772819044969e-12,-9.630990982055664062e+00,-2.270552149075122372e-11,4.985722945605175482e-11
1.963782882690429688e+01,-1.639391136169433594e+01,1.656470820307731628e-02,-1.294287919998168945e+00,-3.119655609130859375e+01,-3.097477786415114842e-13,-1.831153035163879395e+00,-1.920197854887728539e-11,4.687529184255190273e-11
-1.325823688507080078e+01,1.191373443603515625e+01,-1.377857208251953125e+00,2.849544906616210938e+01,-3.343476867675781250e+01,-7.689434158852925805e-12,4.622941970825195312e+00,1.198869736124263952e-11,-1.472241707885235673e-12
1.711069869995117188e+01,-1.372507476806640625e+01,1.769677698612213135e-01,-7.939257144927978516e+00,-3.349233245849609375e+01,-4.808388387976536560e-13,-2.100581407546997070e+00,-1.946776247152559591e-11,4.812774831441934964e-11
-1.440886116027832031e+01,1.184008407592773438e+01,-1.299525260925292969e+00,3.466205596923828125e+01,-3.883526611328125000e+01,-8.378362240102354974e-12,6.136054515838623047e+00,1.322377450596601278e-11,8.136499557876569755e-14
2.306282234191894531e+01,-1.609610748291015625e+01,3.899843245744705200e-02,-3.619740009307861328e+00,-3.508503723144531250e+01,-5.189266984867435539e-13,-4.136971950531005859e+00,-2.096152244834836864e-11,5.316705409263988713e-11
2.395560073852539062e+01,-1.503274154663085938e+01,9.191398024559020996e-01,-1.716688728332519531e+01,-4.048956394195556641e+00,-2.929860943700485221e-13,-2.987205123901367188e+01,-1.574389403569131929e-11,1.924128564811944386e-11
1.476229286193847656e+01,-1.129769134521484375e+01,2.334032058715820312e-01,-2.129002761840820312e+01,-3.423651885986328125e+01,-1.050685905466808290e-12,-5.420800685882568359e+00,-1.991911496856957342e-11,4.836133576935353062e-11
1.706967163085937500e+01,-1.164914035797119141e+01,5.604891180992126465e-01,-3.418583297729492188e+01,-3.570330810546875000e+01,-1.898051811208278927e-12,-9.964131355285644531e+00,-2.368248999684574585e-11,5.014524906421513606e-11
1.219696617126464844e+01,-1.066859722137451172e+01,1.337529569864273071e-01,-1.507237434387207031e+01,-2.936024284362792969e+01,-7.031785635540355184e-13,-2.528790473937988281e+00,-1.732614399174714492e-11,4.137968093176347395e-11
2.491867446899414062e+01,-1.758233261108398438e+01,8.493486046791076660e-02,1.678942441940307617e+00,-3.431425476074218750e+01,-1.043662904579370498e-13,-4.376441478729248047e+00,-2.097361173625245101e-11,5.595554575243966156e-11
