-6.585978269577026367e-01,1.879799962043762207e+00,3.702160203829407692e-03,-3.662395477294921875e+00,3.207171440124511719e+00,1.598396233621658669e-14,3.512718677520751953e+00,3.393240075315502591e-14,7.012440758277782571e-14
-3.176707625389099121e-01,1.628656268119812012e+00,-4.231147468090057373e-03,-2.934991598129272461e+00,2.888139009475708008e+00,-2.401939587100255201e-15,3.187403202056884766e+00,-9.975141101580681235e-15,-2.334008603521644382e-14
-5.712451040744781494e-02,1.664721012115478516e+00,2.017389051616191864e-03,-2.251095771789550781e+00,2.835029363632202148e+00,-7.571275149800132942e-15,2.935771226882934570e+00,-1.678783514316001778e-15,-1.280199751952813478e-14
1.107143089175224304e-01,1.572930455207824707e+00,-1.134805288165807724e-02,-1.978411078453063965e+00,2.785732269287109375e+00,-1.633173542963436281e-15,2.711975574493408203e+00,-2.206454759027566548e-14,8.134210705446499184e-15
-1.962665766477584839e-01,1.621057748794555664e+00,7.795147597789764404e-03,-2.462988376617431641e+00,2.782607078552246094e+00,4.432347058075157369e-17,2.950119018554687500e+00,-2.049467790165822659e-15,-4.360477500993734101e-14
-2.608851194381713867e-01,1.723853468894958496e+00,-2.764663076959550381e-04,-2.711465597152709961e+00,2.985893726348876953e+00,6.898832633633888989e-15,3.039650201797485352e+00,-1.034957370998033921e-14,4.686219267453425874e-14
-1.181118935346603394e-01,1.546144604682922363e+00,-1.011392660439014435e-02,-2.357533216476440430e+00,2.659866571426391602e+00,-7.834910766501244905e-15,2.704727649688720703e+00,-3.677647989201900114e-14,-9.610824099450313018e-14
3.048773109912872314e-01,1.547601819038391113e+00,1.417999342083930969e-02,-1.447792291641235352e+00,2.696539878845214844e+00,2.418908748704016315e-14,2.783134937286376953e+00,6.372619852602554036e-14,1.471978734648299314e-13
1.243570744991302490e-01,1.497207641601562500e+00,-3.935572225600481033e-03,-1.700040698051452637e+00,2.681972026824951172e+00,5.974996244436725848e-15,2.655966997146606445e+00,-1.103809460555136429e-14,-8.625440686943052632e-15
2.867316305637359619e-01,1.548068881034851074e+00,1.276978291571140289e-03,-1.398162961006164551e+00,2.674283027648925781e+00,7.367957596305946960e-15,2.435276031494140625e+00,1.271156489394747666e-14,9.498617306114356951e-15
1.347704678773880005e-01,1.611212253570556641e+00,-4.473244305700063705e-03,-1.853058815002441406e+00,2.753532648086547852e+00,-3.434291061236061267e-15,2.649185657501220703e+00,9.945862560725889090e-15,1.116058573411970317e-14
-2.076316177845001221e-01,1.617393493652343750e+00,7.880015298724174500e-03,-2.733715295791625977e+00,2.763529777526855469e+00,1.497716711664886374e-14,3.105687141418457031e+00,5.543658861497692547e-14,1.462079562237691976e-13
-4.820944070816040039e-01,1.776906609535217285e+00,2.599260071292519569e-03,-3.183655977249145508e+00,3.057047128677368164e+00,-5.618751550996985838e-15,3.185291767120361328e+00,-2.410312380728921872e-14,-1.836139238971332827e-14
2.452155202627182007e-01,1.567388534545898438e+00,7.285274099558591843e-03,-1.642189979553222656e+00,2.679948568344116211e+00,1.822349881403211719e-14,2.732697486877441406e+00,7.493968146770127459e-14,1.141070067210356309e-13
-1.076291874051094055e-01,1.560467839241027832e+00,-1.074276119470596313e-02,-2.383331298828125000e+00,2.773678302764892578e+00,-5.738360649962291962e-15,2.871939420700073242e+00,-1.264189473996991595e-14,-7.431460503394549111e-14
3.805762156844139099e-03,1.575425267219543457e+00,-9.975312277674674988e-04,-2.167511940002441406e+00,2.667008399963378906e+00,5.160763801031901035e-15,2.750542402267456055e+00,-7.518852068936327480e-16,3.507990000372294970e-14
7.667995244264602661e-02,1.668249845504760742e+00,2.123357960954308510e-03,-2.069944620132446289e+00,2.853170394897460938e+00,5.614584572412968308e-15,2.867695569992065430e+00,1.213323705558360527e-14,1.329106841404213701e-14
3.487961590290069580e-01,1.592561602592468262e+00,1.337468624114990234e-02,-1.196609973907470703e+00,2.746092557907104492e+00,9.313892972845350116e-15,2.431546926498413086e+00,9.541444985993428884e-15,9.582962814122866768e-14
1.873345673084259033e-01,1.578359484672546387e+00,4.429014865309000015e-03,-1.657128453254699707e+00,2.666680097579956055e+00,3.233103160329509410e-15,2.649567365646362305e+00,1.158114606276093583e-14,-1.385228025764084075e-14
1.131123490631580353e-02,1.721389293670654297e+00,3.040504874661564827e-03,-2.096939563751220703e+00,2.954525709152221680e+00,1.587435796690777473e-14,2.869850397109985352e+00,5.464461958555773269e-14,1.207810571392589627e-13
2.001304328441619873e-01,1.549893856048583984e+00,-1.002831291407346725e-02,-1.583635568618774414e+00,2.635222911834716797e+00,-3.563161830204882724e-15,2.549105167388916016e+00,-3.601187341492791127e-14,-1.293262372192849341e-13
1.841500997543334961e-01,1.585807800292968750e+00,1.034643128514289856e-02,-1.642600059509277344e+00,2.818563222885131836e+00,1.783658941031940337e-14,2.682891607284545898e+00,8.264084403776517096e-14,1.412834828512857244e-13
1.982860714197158813e-01,1.546886563301086426e+00,1.255545951426029205e-02,-1.626949548721313477e+00,2.691124200820922852e+00,9.873455643295749734e-15,2.771897554397583008e+00,6.767966720909457390e-14,1.436185697277492235e-13
-2.852551043033599854e-01,1.804101228713989258e+00,6.092079449445009232e-03,-2.962232112884521484e+00,3.133153915405273438e+00,9.704913027451089053e-15,3.271300077438354492e+00,1.392369106432500905e-14,-1.121535488448916623e-14
1.253349781036376953e-01,1.618672847747802734e+00,5.501439445652067661e-04,-1.853988528251647949e+00,2.784737348556518555e+00,9.090738754759415674e-16,2.735245466232299805e+00,-6.158301691639963323e-16,3.636043086085484488e-14
2.777872979640960693e-01,1.575665950775146484e+00,4.232448525726795197e-03,-1.586621642112731934e+00,2.714807748794555664e+00,1.291602933005224496e-14,2.643811702728271484e+00,4.301172997411492616e-14,9.397747201744452439e-14
-3.327752053737640381e-01,1.745983839035034180e+00,8.208957500755786896e-03,-3.026906013488769531e+00,3.057458400726318359e+00,1.060666091496622818e-14,3.220321178436279297e+00,4.505967606959100646e-14,2.233909265252423393e-13
1.412050127983093262e-01,1.526227235794067383e+00,5.453885532915592194e-03,-1.514190554618835449e+00,2.572743177413940430e+00,-2.660720857980652769e-15,2.554523468017578125e+00,1.187274647221564852e-14,1.505293590784665542e-14
2.040254771709442139e-01,1.543242812156677246e+00,5.261535756289958954e-03,-1.637606620788574219e+00,2.665014505386352539e+00,1.256795045774051003e-14,2.737289667129516602e+00,3.707216215324653230e-14,2.116605230927798287e-14
-1.169221550226211548e-01,1.650678038597106934e+00,4.973565693944692612e-03,-2.300567388534545898e+00,2.811501741409301758e+00,-9.676723559208229124e-16,2.805715560913085938e+00,4.625231539998400643e-14,5.017971918520013064e-14
-2.727143764495849609e-01,1.698867678642272949e+00,-6.503881886601448059e-03,-2.846683979034423828e+00,3.003147363662719727e+00,5.526078946787313720e-15,3.316537857055664062e+00,4.159963457148370403e-15,2.215650148702959232e-14
-4.844196140766143799e-02,1.584688901901245117e+00,9.870408102869987488e-03,-2.246217727661132812e+00,2.816467046737670898e+00,1.297422472869335167e-14,2.953507184982299805e+00,2.981027086962871608e-14,5.955212858217359684e-14
1.451274454593658447e-01,1.539612889289855957e+00,3.742647357285022736e-03,-1.728000879287719727e+00,2.835817575454711914e+00,-4.940125694315785493e-15,2.656460523605346680e+00,2.885618693388510188e-15,-1.023816244998844438e-13
7.769216597080230713e-02,1.598971962928771973e+00,-1.006830949336290359e-03,-1.972667813301086426e+00,2.726549625396728516e+00,2.043500019535942486e-14,2.899107217788696289e+00,4.717134275962313328e-14,1.196308677120505592e-13
5.791327729821205139e-02,1.635082602500915527e+00,-5.049662431702017784e-04,-2.147245645523071289e+00,2.751075744628906250e+00,2.010565896239037594e-15,2.870763301849365234e+00,-8.233787051692767478e-15,3.880610635891186544e-14
2.595096826553344727e-01,1.555137634277343750e+00,1.474421285092830658e-02,-1.486448168754577637e+00,2.702579736709594727e+00,1.269236350406616892e-14,2.802998542785644531e+00,5.477917585142676182e-14,9.101093224319831143e-14
1.282808929681777954e-01,1.643952727317810059e+00,-4.949065390974283218e-03,-1.833927750587463379e+00,2.815258026123046875e+00,1.388500241094269526e-15,2.726994752883911133e+00,4.446935509172696144e-14,6.836948406507489806e-14
-2.209064215421676636e-01,1.652598381042480469e+00,2.341791754588484764e-03,-2.549206733703613281e+00,2.862625598907470703e+00,6.232010498710032539e-16,2.937864542007446289e+00,2.772671720311595950e-14,2.697626464657348899e-14
-1.162951588630676270e-01,1.582522749900817871e+00,1.164170680567622185e-03,-2.255668878555297852e+00,2.739262342453002930e+00,2.481176342942342794e-15,2.793056964874267578e+00,2.691843389561617526e-15,3.879221501857689491e-14
1.936988830566406250e-01,1.523748636245727539e+00,-9.611189016140997410e-04,-1.763695955276489258e+00,2.638645648956298828e+00,-8.242818964009340083e-15,2.565096139907836914e+00,-3.533834330845739280e-14,-3.544398186950716012e-14
2.845600843429565430e-01,1.559872627258300781e+00,5.712746176868677139e-03,-1.539268374443054199e+00,2.700360536575317383e+00,8.947241209099170145e-15,2.739978551864624023e+00,1.399340526401582699e-14,4.006802536109374188e-15
-2.643643021583557129e-01,1.697473049163818359e+00,8.624628535471856594e-04,-2.915187120437622070e+00,2.976573944091796875e+00,-1.919145418483644144e-15,3.062346935272216797e+00,-3.744363692259437826e-14,-3.181553666895854671e-14
4.667118936777114868e-02,1.624760389328002930e+00,-1.578292809426784515e-03,-1.881898760795593262e+00,2.779309988021850586e+00,3.449142301658507728e-15,2.719347953796386719e+00,8.834933957655669717e-15,2.988511131271631704e-14
3.298864960670471191e-01,1.509085178375244141e+00,-1.037000305950641632e-02,-1.390041351318359375e+00,2.535510540008544922e+00,-1.770732879443660812e-14,2.419824123382568359e+00,-5.235196905975167403e-14,-1.901256387569494333e-13
-1.490499675273895264e-01,1.652998208999633789e+00,1.383227109909057617e-02,-2.645624399185180664e+00,2.899501562118530273e+00,7.439276923431811794e-15,3.047979593276977539e+00,3.959873607402991658e-14,1.000879202650920008e-13
8.982603996992111206e-02,1.525218605995178223e+00,-5.326180253177881241e-03,-1.917860865592956543e+00,2.669973850250244141e+00,-4.402355911048818141e-15,2.632024049758911133e+00,-3.701635623454962998e-14,-1.089285318845931161e-13
3.027306199073791504e-01,1.545500636100769043e+00,7.148500997573137283e-03,-1.619610548019409180e+00,2.658530473709106445e+00,8.407737972905646867e-15,2.728838682174682617e+00,5.172337235706710168e-14,1.539846402514102874e-13
1.222696900367736816e-02,1.595362186431884766e+00,-7.741921115666627884e-03,-2.119171857833862305e+00,2.768385171890258789e+00,5.561738610350246137e-15,2.871334791183471680e+00,1.101368819820917888e-14,-1.634736996377478269e-14
-3.930713236331939697e-01,1.713949203491210938e+00,-6.172560155391693115e-03,-3.107162952423095703e+00,2.976092576980590820e+00,-1.504175846107468767e-14,3.064182758331298828e+00,-4.932427689484548960e-14,-1.557617289272769656e-13
-3.875978887081146240e-01,1.717468023300170898e+00,-4.010953125543892384e-04,-2.921576976776123047e+00,2.898472070693969727e+00,2.240373558125654564e-15,3.084024906158447266e+00,1.027456809546802366e-14,8.305696760782868560e-15
-3.422263264656066895e-01,1.609923958778381348e+00,-9.552511386573314667e-03,-2.982537984848022461e+00,2.857119321823120117e+00,2.067175860961121062e-15,3.049042940139770508e+00,-1.371066608973881516e-15,-6.014165673719901184e-14
-4.844909906387329102e-02,1.585168600082397461e+00,-7.543418556451797485e-03,-2.216364145278930664e+00,2.682214021682739258e+00,-6.340219063600887814e-15,2.693183660507202148e+00,-3.256439510949428462e-14,-8.529074934380057038e-14
2.531145215034484863e-01,1.546918392181396484e+00,4.917283076792955399e-03,-1.576002359390258789e+00,2.713485240936279297e+00,9.994995553864322035e-15,2.618746995925903320e+00,2.688040253980093081e-14,8.608272514948334120e-14
2.803475260734558105e-01,1.585051417350769043e+00,3.650799626484513283e-03,-1.610576629638671875e+00,2.720783710479736328e+00,1.032881123837724180e-14,2.610234022140502930e+00,4.937483120926941527e-14,1.127393941006624156e-13
8.411197364330291748e-02,1.613362312316894531e+00,2.043029060587286949e-03,-2.019034862518310547e+00,2.819763660430908203e+00,7.988256552480979371e-16,2.740623950958251953e+00,-5.131507706550211129e-15,6.638920150252433303e-15
-2.076532691717147827e-01,1.650268673896789551e+00,-1.224448159337043762e-02,-2.750435829162597656e+00,2.914272069931030273e+00,-2.649181092865496995e-15,3.020154714584350586e+00,-1.533151149167143873e-14,-7.649102569872931467e-14
9.190066158771514893e-02,1.593237400054931641e+00,1.391137484461069107e-03,-1.830360054969787598e+00,2.730938196182250977e+00,6.372008633627815333e-15,2.690079212188720703e+00,1.615754140996562144e-14,5.534939843151835681e-14
4.244306683540344238e-01,1.622501254081726074e+00,1.661889255046844482e-02,-1.190438270568847656e+00,2.773589372634887695e+00,8.020433004806565291e-15,2.495253562927246094e+00,1.093947625356844061e-14,4.982285742825831587e-14
-4.293467998504638672e-01,1.722141027450561523e+00,7.985641248524188995e-03,-3.101632356643676758e+00,2.947316646575927734e+00,1.332720792176968899e-14,3.193428039550781250e+00,5.864381110711955336e-14,9.666087917060972590e-14
-2.562385201454162598e-01,1.624159336090087891e+00,-1.764821261167526245e-02,-2.685120582580566406e+00,2.793418884277343750e+00,-2.532644436509766395e-14,2.852760553359985352e+00,-7.757462478375637405e-14,-2.237891946407777333e-13
1.777565479278564453e-01,1.597015380859375000e+00,5.973724648356437683e-03,-1.733456254005432129e+00,2.702638387680053711e+00,6.623707438519746069e-15,2.704158067703247070e+00,1.046047234563255574e-14,5.042439312234400783e-14
2.852722704410552979e-01,1.551979184150695801e+00,6.229780614376068115e-03,-1.533216834068298340e+00,2.693002939224243164e+00,4.059420222792811325e-15,2.555771112442016602e+00,6.454532936096433679e-15,-2.407410954071396991e-14
-2.287411689758300781e-01,1.637882471084594727e+00,9.951665066182613373e-03,-2.687184572219848633e+00,2.809512615203857422e+00,5.791298515099791225e-15,3.061357975006103516e+00,1.696187881448062151e-14,8.477921598255833135e-14
-1.308515667915344238e-01,1.651945114135742188e+00,-2.947799628600478172e-03,-2.645991325378417969e+00,2.812042713165283203e+00,-3.598029094445658743e-15,2.972798824310302734e+00,-3.524351627594637937e-14,-6.957603845272539167e-14
-2.147267758846282959e-01,1.708217620849609375e+00,2.744808560237288475e-03,-2.645293474197387695e+00,2.935487985610961914e+00,1.487211978459627992e-14,3.089020967483520508e+00,5.290026703903653871e-14,1.375968024415474833e-13
2.713177502155303955e-01,1.575369715690612793e+00,-2.977690310217440128e-04,-1.577582240104675293e+00,2.760689735412597656e+00,7.312387152768381332e-15,2.499682664871215820e+00,2.204239090244138749e-14,1.240479243034154494e-14
2.702221870422363281e-01,1.624088048934936523e+00,1.909941062331199646e-02,-1.500375866889953613e+00,2.792019367218017578e+00,2.863923426752248980e-14,2.744226932525634766e+00,1.087360453413954708e-13,2.558262846355519038e-13
3.533192723989486694e-02,1.664540529251098633e+00,-4.944990389049053192e-03,-2.179321050643920898e+00,2.869275093078613281e+00,4.193590665154366126e-15,2.861534118652343750e+00,2.950892704018173718e-14,-5.692020747967430072e-15
3.040649592876434326e-01,1.541846275329589844e+00,2.537994645535945892e-03,-1.346163988113403320e+00,2.635750770568847656e+00,3.598632975997491856e-16,2.536911249160766602e+00,-3.425702443612434200e-14,-5.962853095401593473e-14
-3.936383128166198730e-02,1.614724040031433105e+00,-9.556808508932590485e-03,-2.358453273773193359e+00,2.829745531082153320e+00,6.580717551831274936e-15,2.907824516296386719e+00,2.515778994090396570e-14,7.527752564091133580e-14
1.401183544658124447e-03,1.594519019126892090e+00,-1.468087430112063885e-03,-1.953660964965820312e+00,2.840029239654541016e+00,2.150481127807107873e-15,2.812832593917846680e+00,1.331313023418632252e-14,-6.657797550031416267e-14
-3.491364419460296631e-02,1.619560241699218750e+00,-2.853067126125097275e-03,-2.301290512084960938e+00,2.876476049423217773e+00,-1.794682820730570880e-15,2.795565128326416016e+00,-2.602026091065492291e-14,-5.614406102570981827e-14
3.229700326919555664e-01,1.529654026031494141e+00,-6.956726312637329102e-03,-1.382585167884826660e+00,2.659540653228759766e+00,4.006227824254662145e-15,2.462248802185058594e+00,-1.089266921290316797e-14,-9.059638754254847881e-14
-4.371925890445709229e-01,1.651689171791076660e+00,-3.895125351846218109e-03,-3.063535690307617188e+00,2.893819570541381836e+00,-4.722996845100144517e-15,3.098123788833618164e+00,-2.575452295817872578e-14,-1.065774123685039876e-13
-1.795403100550174713e-02,1.503837108612060547e+00,-8.076975122094154358e-03,-2.162224769592285156e+00,2.602904081344604492e+00,-6.362952157355772353e-15,2.722386598587036133e+00,-6.449797428998219062e-14,-1.259085473685403467e-13
2.419622242450714111e-01,1.545201420783996582e+00,3.703370690345764160e-03,-1.493388295173645020e+00,2.604262113571166992e+00,-4.491208396666373365e-15,2.627025365829467773e+00,-3.731807614662518979e-14,1.427510724644892592e-14
-1.696430444717407227e-01,1.601415276527404785e+00,-7.908388972282409668e-03,-2.473514318466186523e+00,2.843057394027709961e+00,9.543007761781113069e-15,3.111690521240234375e+00,-6.641802921009294907e-16,-7.446418427616702251e-14
-1.027995422482490540e-01,1.625718474388122559e+00,5.244933068752288818e-03,-2.374386787414550781e+00,2.782923221588134766e+00,6.852276738237477252e-15,2.937626838684082031e+00,4.104136870847555074e-14,7.529729200176846216e-14
6.157482787966728210e-02,1.549533128738403320e+00,-5.628775805234909058e-03,-1.964693188667297363e+00,2.640439987182617188e+00,-9.512407002495656960e-15,2.684460878372192383e+00,-2.624402160433109144e-14,-8.344768018947457122e-14
3.041800856590270996e-01,1.515885829925537109e+00,-7.453265134245157242e-03,-1.384389758110046387e+00,2.641717195510864258e+00,2.128144233713301532e-15,2.544102907180786133e+00,-2.333889171876081525e-14,-1.054918684958300323e-13
-1.102092266082763672e-01,1.642724752426147461e+00,2.449313877150416374e-03,-2.427441835403442383e+00,2.882275819778442383e+00,4.640378098457907316e-15,3.006418943405151367e+00,1.719201088998603688e-14,1.541896319655247215e-15
1.619127541780471802e-01,1.643761873245239258e+00,5.622370634227991104e-03,-1.868349909782409668e+00,2.882535457611083984e+00,1.574633063099618174e-14,2.832160472869873047e+00,6.505151370914466491e-14,1.403363102808752316e-13
-3.787592351436614990e-01,1.558519124984741211e+00,-1.216760277748107910e-02,-3.074939727783203125e+00,2.831008434295654297e+00,-3.273821939928154949e-15,3.136436462402343750e+00,-1.360814757455025906e-14,-1.219961631715449357e-13
-4.980254471302032471e-01,1.611141681671142578e+00,-5.038673989474773407e-03,-3.437257051467895508e+00,2.900510787963867188e+00,1.311542850913243255e-14,3.309004783630371094e+00,2.284597614169922575e-14,4.456609980683055861e-14
-1.063910946249961853e-01,1.724983811378479004e+00,-3.207507310435175896e-03,-2.599387884140014648e+00,2.936267137527465820e+00,7.922764176757513682e-15,3.193514823913574219e+00,2.600485338134436719e-14,2.177621969261266978e-15
-2.347538769245147705e-01,1.665467739105224609e+00,1.202983665280044079e-03,-2.879699945449829102e+00,3.004553318023681641e+00,1.274735563585899668e-15,3.176075935363769531e+00,6.525174425106258259e-16,-9.304286941597128546e-14
-1.288698427379131317e-02,1.588982343673706055e+00,7.786170579493045807e-03,-2.132632970809936523e+00,2.748770713806152344e+00,-1.197331363525196753e-15,2.769094944000244141e+00,7.223262346058283850e-15,-4.725004567295021385e-14
-5.125464200973510742e-01,1.716789841651916504e+00,1.342016155831515789e-03,-3.433474302291870117e+00,2.991835117340087891e+00,9.883658155145427782e-15,3.407659769058227539e+00,3.874792535983086206e-14,5.367781279142988526e-14
3.048218190670013428e-01,1.536510348320007324e+00,1.118097770813619718e-05,-1.526735305786132812e+00,2.679081916809082031e+00,4.117565646490030026e-15,2.615855455398559570e+00,-9.005514534771424245e-15,1.244539326060228532e-14
-5.699040293693542480e-01,1.720874905586242676e+00,-9.074813686311244965e-03,-3.578555583953857422e+00,2.955357074737548828e+00,1.148440410051441724e-15,3.390547752380371094e+00,-2.260464459656521402e-14,-1.766396409566897696e-14
-2.395977973937988281e-01,1.641580462455749512e+00,-2.600117353722453117e-03,-2.698518276214599609e+00,2.786757707595825195e+00,-1.879424443696864171e-15,3.005118608474731445e+00,-3.012477420294423780e-14,1.871877591895065168e-14
-7.539815306663513184e-01,1.863653182983398438e+00,7.642377167940139771e-03,-3.742863178253173828e+00,3.288353443145751953e+00,1.568248975776162513e-14,3.486634492874145508e+00,7.374854307969080924e-14,7.907798629238835253e-14
-2.506009042263031006e-01,1.699719309806823730e+00,-3.849453525617718697e-03,-2.856377601623535156e+00,3.051906108856201172e+00,4.176800778073891385e-15,3.133348226547241211e+00,-5.899112680274581216e-15,-1.303705593865478116e-14
-2.963959798216819763e-02,1.563541889190673828e+00,3.203932428732514381e-04,-2.123942852020263672e+00,2.689603567123413086e+00,-1.685387025524443666e-14,2.630275487899780273e+00,-6.856725609386341014e-14,-9.103685822764787106e-14
1.789575666189193726e-01,1.563873171806335449e+00,-7.817604346200823784e-04,-1.597604393959045410e+00,2.733421325683593750e+00,-1.146606986061286110e-14,2.535083293914794922e+00,-2.371407479835174054e-14,-1.752453976204548791e-13
3.579466044902801514e-01,1.660596370697021484e+00,6.443130783736705780e-03,-1.658014178276062012e+00,2.874632596969604492e+00,1.847886230697034365e-14,2.851708173751831055e+00,1.198843135223962020e-13,2.501459055084115368e-13
